"# COVERS FURNITURE, TOOLS, SMARTPHONE, CRAFTPHONE, AND ONLY CYRANO'S PHOTOS (all photos have the same body colors/format)",,,,,,,,,
ID,Filename Prefix,Item,Variant,Body Color,Pattern,Body Color Category,Pattern Category,Item Type,Full ID
7260,FtrSafetycone,floor sign,2_0,No Entry,NA,NA,NA,Ftr,FtrSafetycone_Remake_2_0
7260,FtrSafetycone,floor sign,3_0,Slippery,NA,NA,NA,Ftr,FtrSafetycone_Remake_3_0
7260,FtrSafetycone,floor sign,4_0,No Parking,NA,NA,NA,Ftr,FtrSafetycone_Remake_4_0
7264,FtrVictoryflag,champion's pennant,0_0,Red,NA,NA,NA,Ftr,FtrVictoryflag_Remake_0_0
7264,FtrVictoryflag,champion's pennant,1_0,Blue,NA,NA,NA,Ftr,FtrVictoryflag_Remake_1_0
7264,FtrVictoryflag,champion's pennant,2_0,Green,NA,NA,NA,Ftr,FtrVictoryflag_Remake_2_0
7264,FtrVictoryflag,champion's pennant,3_0,Black,NA,NA,NA,Ftr,FtrVictoryflag_Remake_3_0
7280,FtrGearWall,gears,0_0,Silver,NA,NA,NA,Ftr,FtrGearWall_Remake_0_0
7280,FtrGearWall,gears,1_0,Copper,NA,NA,NA,Ftr,FtrGearWall_Remake_1_0
7280,FtrGearWall,gears,2_0,Black,NA,NA,NA,Ftr,FtrGearWall_Remake_2_0
7280,FtrGearWall,gears,3_0,Colorful,NA,NA,NA,Ftr,FtrGearWall_Remake_3_0
7280,FtrGearWall,gears,4_0,Wooden,NA,NA,NA,Ftr,FtrGearWall_Remake_4_0
7281,FtrSled,sleigh,0_0,Natural,NA,Body color,NA,Ftr,FtrSled_Remake_0_0
7281,FtrSled,sleigh,1_0,Dark brown,NA,Body color,NA,Ftr,FtrSled_Remake_1_0
7281,FtrSled,sleigh,2_0,Red,NA,Body color,NA,Ftr,FtrSled_Remake_2_0
7281,FtrSled,sleigh,3_0,White,NA,Body color,NA,Ftr,FtrSled_Remake_3_0
7282,FtrHangingscroll,hanging scroll,0_0,Green,Calligraphy,NA,Design,Ftr,FtrHangingscroll_Remake_0_0
7282,FtrHangingscroll,hanging scroll,0_1,Green,Mountains,NA,Design,Ftr,FtrHangingscroll_Remake_0_1
7282,FtrHangingscroll,hanging scroll,0_2,Green,Fish,NA,Design,Ftr,FtrHangingscroll_Remake_0_2
7282,FtrHangingscroll,hanging scroll,0_3,Green,Bird,NA,Design,Ftr,FtrHangingscroll_Remake_0_3
7282,FtrHangingscroll,hanging scroll,0_4,Green,Flower,NA,Design,Ftr,FtrHangingscroll_Remake_0_4
7282,FtrHangingscroll,hanging scroll,1_0,Brown,Calligraphy,NA,Design,Ftr,FtrHangingscroll_Remake_1_0
7282,FtrHangingscroll,hanging scroll,1_1,Brown,Mountains,NA,Design,Ftr,FtrHangingscroll_Remake_1_1
7282,FtrHangingscroll,hanging scroll,1_2,Brown,Fish,NA,Design,Ftr,FtrHangingscroll_Remake_1_2
7282,FtrHangingscroll,hanging scroll,1_3,Brown,Bird,NA,Design,Ftr,FtrHangingscroll_Remake_1_3
7282,FtrHangingscroll,hanging scroll,1_4,Brown,Flower,NA,Design,Ftr,FtrHangingscroll_Remake_1_4
7282,FtrHangingscroll,hanging scroll,2_0,Pink,Calligraphy,NA,Design,Ftr,FtrHangingscroll_Remake_2_0
7282,FtrHangingscroll,hanging scroll,2_1,Pink,Mountains,NA,Design,Ftr,FtrHangingscroll_Remake_2_1
7282,FtrHangingscroll,hanging scroll,2_2,Pink,Fish,NA,Design,Ftr,FtrHangingscroll_Remake_2_2
7282,FtrHangingscroll,hanging scroll,2_3,Pink,Bird,NA,Design,Ftr,FtrHangingscroll_Remake_2_3
7282,FtrHangingscroll,hanging scroll,2_4,Pink,Flower,NA,Design,Ftr,FtrHangingscroll_Remake_2_4
7282,FtrHangingscroll,hanging scroll,3_0,Blue,Calligraphy,NA,Design,Ftr,FtrHangingscroll_Remake_3_0
7282,FtrHangingscroll,hanging scroll,3_1,Blue,Mountains,NA,Design,Ftr,FtrHangingscroll_Remake_3_1
7282,FtrHangingscroll,hanging scroll,3_2,Blue,Fish,NA,Design,Ftr,FtrHangingscroll_Remake_3_2
7282,FtrHangingscroll,hanging scroll,3_3,Blue,Bird,NA,Design,Ftr,FtrHangingscroll_Remake_3_3
7282,FtrHangingscroll,hanging scroll,3_4,Blue,Flower,NA,Design,Ftr,FtrHangingscroll_Remake_3_4
7282,FtrHangingscroll,hanging scroll,4_0,Purple,Calligraphy,NA,Design,Ftr,FtrHangingscroll_Remake_4_0
7282,FtrHangingscroll,hanging scroll,4_1,Purple,Mountains,NA,Design,Ftr,FtrHangingscroll_Remake_4_1
7282,FtrHangingscroll,hanging scroll,4_2,Purple,Fish,NA,Design,Ftr,FtrHangingscroll_Remake_4_2
7282,FtrHangingscroll,hanging scroll,4_3,Purple,Bird,NA,Design,Ftr,FtrHangingscroll_Remake_4_3
7282,FtrHangingscroll,hanging scroll,4_4,Purple,Flower,NA,Design,Ftr,FtrHangingscroll_Remake_4_4
7284,FtrNutcracker,nutcracker,0_0,Red,NA,Variation,NA,Ftr,FtrNutcracker_Remake_0_0
7284,FtrNutcracker,nutcracker,1_0,Blue,NA,Variation,NA,Ftr,FtrNutcracker_Remake_1_0
7317,FtrGravestoneJapan,zen-style stone,0_0,White granite,NA,Stone,NA,Ftr,FtrGravestoneJapan_Remake_0_0
7317,FtrGravestoneJapan,zen-style stone,1_0,Andesite,NA,Stone,NA,Ftr,FtrGravestoneJapan_Remake_1_0
7317,FtrGravestoneJapan,zen-style stone,2_0,Black granite,NA,Stone,NA,Ftr,FtrGravestoneJapan_Remake_2_0
7317,FtrGravestoneJapan,zen-style stone,3_0,Brown granite,NA,Stone,NA,Ftr,FtrGravestoneJapan_Remake_3_0
7317,FtrGravestoneJapan,zen-style stone,4_0,Mossy stone,NA,Stone,NA,Ftr,FtrGravestoneJapan_Remake_4_0
7379,FtrWindturbine,wind turbine,0_0,Blue,NA,NA,NA,Ftr,FtrWindturbine_Remake_0_0
7379,FtrWindturbine,wind turbine,1_0,Red,NA,NA,NA,Ftr,FtrWindturbine_Remake_1_0
7390,FtrFallenleavesChairS,leaf stool,0_0,Brown,NA,Color,NA,Ftr,FtrFallenleavesChairS_Remake_0_0
7390,FtrFallenleavesChairS,leaf stool,1_0,Red,NA,Color,NA,Ftr,FtrFallenleavesChairS_Remake_1_0
7390,FtrFallenleavesChairS,leaf stool,2_0,Yellow,NA,Color,NA,Ftr,FtrFallenleavesChairS_Remake_2_0
7390,FtrFallenleavesChairS,leaf stool,3_0,Green,NA,Color,NA,Ftr,FtrFallenleavesChairS_Remake_3_0
7391,FtrTatamiBedS,tatami bed,0_0,Dark brown,NA,NA,NA,Ftr,FtrTatamiBedS_Remake_0_0
7391,FtrTatamiBedS,tatami bed,1_0,Natural,NA,NA,NA,Ftr,FtrTatamiBedS_Remake_1_0
7391,FtrTatamiBedS,tatami bed,2_0,Black,NA,NA,NA,Ftr,FtrTatamiBedS_Remake_2_0
7391,FtrTatamiBedS,tatami bed,3_0,Light brown,NA,NA,NA,Ftr,FtrTatamiBedS_Remake_3_0
7392,FtrCandymachine,candy machine,0_0,Red,NA,NA,NA,Ftr,FtrCandymachine_Remake_0_0
7392,FtrCandymachine,candy machine,1_0,Blue,NA,NA,NA,Ftr,FtrCandymachine_Remake_1_0
7392,FtrCandymachine,candy machine,2_0,Yellow,NA,NA,NA,Ftr,FtrCandymachine_Remake_2_0
7392,FtrCandymachine,candy machine,3_0,Pink,NA,NA,NA,Ftr,FtrCandymachine_Remake_3_0
7393,FtrStonewaterbowl,pond stone,0_0,White,NA,Stone,NA,Ftr,FtrStonewaterbowl_Remake_0_0
7393,FtrStonewaterbowl,pond stone,1_0,Mossy,NA,Stone,NA,Ftr,FtrStonewaterbowl_Remake_1_0
7453,FtrDuralumincase,aluminum briefcase,0_0,Stacks of cash,NA,NA,NA,Ftr,FtrDuralumincase_Remake_0_0
7453,FtrDuralumincase,aluminum briefcase,1_0,Gold bars,NA,NA,NA,Ftr,FtrDuralumincase_Remake_1_0
7454,FtrToolboxWood,wooden toolbox,0_0,Natural,NA,Color,NA,Ftr,FtrToolboxWood_Remake_0_0
7454,FtrToolboxWood,wooden toolbox,1_0,Dark brown,NA,Color,NA,Ftr,FtrToolboxWood_Remake_1_0
7454,FtrToolboxWood,wooden toolbox,2_0,Pastel,NA,Color,NA,Ftr,FtrToolboxWood_Remake_2_0
7454,FtrToolboxWood,wooden toolbox,3_0,Avocado,NA,Color,NA,Ftr,FtrToolboxWood_Remake_3_0
7525,FtrToolshelf,tool shelf,0_0,White,NA,NA,NA,Ftr,FtrToolshelf_Remake_0_0
7525,FtrToolshelf,tool shelf,1_0,Green,NA,NA,NA,Ftr,FtrToolshelf_Remake_1_0
7525,FtrToolshelf,tool shelf,2_0,Blue,NA,NA,NA,Ftr,FtrToolshelf_Remake_2_0
7525,FtrToolshelf,tool shelf,3_0,Black,NA,NA,NA,Ftr,FtrToolshelf_Remake_3_0
7526,FtrOutdoorgenerator,outdoor generator,0_0,Red,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_0_0
7526,FtrOutdoorgenerator,outdoor generator,1_0,Blue,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_1_0
7526,FtrOutdoorgenerator,outdoor generator,2_0,Yellow,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_2_0
7526,FtrOutdoorgenerator,outdoor generator,3_0,Turquoise,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_3_0
7526,FtrOutdoorgenerator,outdoor generator,4_0,Orange,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_4_0
7526,FtrOutdoorgenerator,outdoor generator,5_0,Silver,NA,NA,NA,Ftr,FtrOutdoorgenerator_Remake_5_0
7527,FtrStandflower,flower stand,0_0,Colorful,NA,Variation,NA,Ftr,FtrStandflower_Remake_0_0
7527,FtrStandflower,flower stand,1_0,Red,NA,Variation,NA,Ftr,FtrStandflower_Remake_1_0
7527,FtrStandflower,flower stand,2_0,Pink,NA,Variation,NA,Ftr,FtrStandflower_Remake_2_0
7527,FtrStandflower,flower stand,3_0,Yellow,NA,Variation,NA,Ftr,FtrStandflower_Remake_3_0
7527,FtrStandflower,flower stand,4_0,Purple,NA,Variation,NA,Ftr,FtrStandflower_Remake_4_0
7527,FtrStandflower,flower stand,5_0,Blue,NA,Variation,NA,Ftr,FtrStandflower_Remake_5_0
7527,FtrStandflower,flower stand,6_0,White,NA,Variation,NA,Ftr,FtrStandflower_Remake_6_0
7528,FtrToolcart,tool cart,0_0,Red,NA,NA,NA,Ftr,FtrToolcart_Remake_0_0
7528,FtrToolcart,tool cart,1_0,Orange,NA,NA,NA,Ftr,FtrToolcart_Remake_1_0
7528,FtrToolcart,tool cart,2_0,Yellow,NA,NA,NA,Ftr,FtrToolcart_Remake_2_0
7528,FtrToolcart,tool cart,3_0,Green,NA,NA,NA,Ftr,FtrToolcart_Remake_3_0
7528,FtrToolcart,tool cart,4_0,Blue,NA,NA,NA,Ftr,FtrToolcart_Remake_4_0
7528,FtrToolcart,tool cart,5_0,Pink,NA,NA,NA,Ftr,FtrToolcart_Remake_5_0
7528,FtrToolcart,tool cart,6_0,Black,NA,NA,NA,Ftr,FtrToolcart_Remake_6_0
7528,FtrToolcart,tool cart,7_0,Silver,NA,NA,NA,Ftr,FtrToolcart_Remake_7_0
7529,FtrPipechair,folding chair,0_0,Blue,NA,NA,NA,Ftr,FtrPipechair_Remake_0_0
7529,FtrPipechair,folding chair,1_0,Green,NA,NA,NA,Ftr,FtrPipechair_Remake_1_0
7529,FtrPipechair,folding chair,2_0,Red,NA,NA,NA,Ftr,FtrPipechair_Remake_2_0
7529,FtrPipechair,folding chair,3_0,Brown,NA,NA,NA,Ftr,FtrPipechair_Remake_3_0
7529,FtrPipechair,folding chair,4_0,Black,NA,NA,NA,Ftr,FtrPipechair_Remake_4_0
7529,FtrPipechair,folding chair,5_0,White,NA,NA,NA,Ftr,FtrPipechair_Remake_5_0
7535,FtrKettlebell,kettlebell,0_0,Black,NA,Body color,NA,Ftr,FtrKettlebell_Remake_0_0
7535,FtrKettlebell,kettlebell,1_0,Red,NA,Body color,NA,Ftr,FtrKettlebell_Remake_1_0
7535,FtrKettlebell,kettlebell,2_0,Blue,NA,Body color,NA,Ftr,FtrKettlebell_Remake_2_0
7535,FtrKettlebell,kettlebell,3_0,Yellow,NA,Body color,NA,Ftr,FtrKettlebell_Remake_3_0
7535,FtrKettlebell,kettlebell,4_0,Green,NA,Body color,NA,Ftr,FtrKettlebell_Remake_4_0
7535,FtrKettlebell,kettlebell,5_0,Pink,NA,Body color,NA,Ftr,FtrKettlebell_Remake_5_0
7599,FtrBoardgame,board game,0_0,Simple path game,NA,NA,NA,Ftr,FtrBoardgame_Remake_0_0
7599,FtrBoardgame,board game,1_0,Territory game,NA,NA,NA,Ftr,FtrBoardgame_Remake_1_0
7599,FtrBoardgame,board game,2_0,Kids' game,NA,NA,NA,Ftr,FtrBoardgame_Remake_2_0
7653,FtrSpeedbag,speed bag,0_0,Red,NA,NA,NA,Ftr,FtrSpeedbag_Remake_0_0
7653,FtrSpeedbag,speed bag,1_0,Blue,NA,NA,NA,Ftr,FtrSpeedbag_Remake_1_0
7653,FtrSpeedbag,speed bag,2_0,Black,NA,NA,NA,Ftr,FtrSpeedbag_Remake_2_0
7654,FtrKickboardElectric,electric kick scooter,0_0,Red,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_0_0
7654,FtrKickboardElectric,electric kick scooter,1_0,White,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_1_0
7654,FtrKickboardElectric,electric kick scooter,2_0,Yellow,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_2_0
7654,FtrKickboardElectric,electric kick scooter,3_0,Green,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_3_0
7654,FtrKickboardElectric,electric kick scooter,4_0,Blue,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_4_0
7654,FtrKickboardElectric,electric kick scooter,5_0,Pink,NA,NA,NA,Ftr,FtrKickboardElectric_Remake_5_0
7788,FtrFallenleavesfire,leaf campfire,0_0,None,NA,Food,NA,Ftr,FtrFallenleavesfire_Remake_0_0
7788,FtrFallenleavesfire,leaf campfire,1_0,Roasting marshmallows,NA,Food,NA,Ftr,FtrFallenleavesfire_Remake_1_0
7789,FtrClothesstand,drying rack,0_0,Silver,NA,NA,NA,Ftr,FtrClothesstand_Remake_0_0
7789,FtrClothesstand,drying rack,1_0,Ivory,NA,NA,NA,Ftr,FtrClothesstand_Remake_1_0
7789,FtrClothesstand,drying rack,2_0,Black,NA,NA,NA,Ftr,FtrClothesstand_Remake_2_0
7789,FtrClothesstand,drying rack,3_0,White,NA,NA,NA,Ftr,FtrClothesstand_Remake_3_0
7795,FtrSekishishi,stone lion-dog,0_0,Natural,NA,Color,NA,Ftr,FtrSekishishi_Remake_0_0
7795,FtrSekishishi,stone lion-dog,1_0,White,NA,Color,NA,Ftr,FtrSekishishi_Remake_1_0
7795,FtrSekishishi,stone lion-dog,2_0,Mossy,NA,Color,NA,Ftr,FtrSekishishi_Remake_2_0
7796,FtrLazysusan,imperial dining table,0_0,Red,NA,NA,NA,Ftr,FtrLazysusan_Remake_0_0
7796,FtrLazysusan,imperial dining table,1_0,Brown,NA,NA,NA,Ftr,FtrLazysusan_Remake_1_0
7797,FtrChineseChair,imperial dining chair,0_0,Black,NA,NA,NA,Ftr,FtrChineseChair_Remake_0_0
7797,FtrChineseChair,imperial dining chair,1_0,Brown,NA,NA,NA,Ftr,FtrChineseChair_Remake_1_0
7800,FtrProtein,protein shaker bottle,0_0,Plain,NA,NA,NA,Ftr,FtrProtein_Remake_0_0
7800,FtrProtein,protein shaker bottle,1_0,Vanilla flavored,NA,NA,NA,Ftr,FtrProtein_Remake_1_0
7800,FtrProtein,protein shaker bottle,2_0,Cocoa flavored,NA,NA,NA,Ftr,FtrProtein_Remake_2_0
7800,FtrProtein,protein shaker bottle,3_0,Strawberry flavored,NA,NA,NA,Ftr,FtrProtein_Remake_3_0
7801,FtrPetFood,pet food bowl,0_0,Blue,NA,NA,NA,Ftr,FtrPetFood_Remake_0_0
7801,FtrPetFood,pet food bowl,1_0,Orange,NA,NA,NA,Ftr,FtrPetFood_Remake_1_0
7801,FtrPetFood,pet food bowl,2_0,Red,NA,NA,NA,Ftr,FtrPetFood_Remake_2_0
7801,FtrPetFood,pet food bowl,3_0,Green,NA,NA,NA,Ftr,FtrPetFood_Remake_3_0
7801,FtrPetFood,pet food bowl,4_0,Pink,NA,NA,NA,Ftr,FtrPetFood_Remake_4_0
7802,FtrPetBed,pet bed,0_0,Natural,White,NA,Cushion,Ftr,FtrPetBed_Remake_0_0
7802,FtrPetBed,pet bed,0_1,Natural,Moss green,NA,Cushion,Ftr,FtrPetBed_Remake_0_1
7802,FtrPetBed,pet bed,0_2,Natural,Polka dots,NA,Cushion,Ftr,FtrPetBed_Remake_0_2
7802,FtrPetBed,pet bed,0_3,Natural,Checkered,NA,Cushion,Ftr,FtrPetBed_Remake_0_3
7802,FtrPetBed,pet bed,0_4,Natural,Floral,NA,Cushion,Ftr,FtrPetBed_Remake_0_4
7802,FtrPetBed,pet bed,1_0,Dark brown,White,NA,Cushion,Ftr,FtrPetBed_Remake_1_0
7802,FtrPetBed,pet bed,1_1,Dark brown,Moss green,NA,Cushion,Ftr,FtrPetBed_Remake_1_1
7802,FtrPetBed,pet bed,1_2,Dark brown,Polka dots,NA,Cushion,Ftr,FtrPetBed_Remake_1_2
7802,FtrPetBed,pet bed,1_3,Dark brown,Checkered,NA,Cushion,Ftr,FtrPetBed_Remake_1_3
7802,FtrPetBed,pet bed,1_4,Dark brown,Floral,NA,Cushion,Ftr,FtrPetBed_Remake_1_4
7802,FtrPetBed,pet bed,2_0,White,White,NA,Cushion,Ftr,FtrPetBed_Remake_2_0
7802,FtrPetBed,pet bed,2_1,White,Moss green,NA,Cushion,Ftr,FtrPetBed_Remake_2_1
7802,FtrPetBed,pet bed,2_2,White,Polka dots,NA,Cushion,Ftr,FtrPetBed_Remake_2_2
7802,FtrPetBed,pet bed,2_3,White,Checkered,NA,Cushion,Ftr,FtrPetBed_Remake_2_3
7802,FtrPetBed,pet bed,2_4,White,Floral,NA,Cushion,Ftr,FtrPetBed_Remake_2_4
7803,FtrPetWC,kitty litter box,0_0,White,NA,NA,NA,Ftr,FtrPetWC_Remake_0_0
7803,FtrPetWC,kitty litter box,1_0,Orange,NA,NA,NA,Ftr,FtrPetWC_Remake_1_0
7803,FtrPetWC,kitty litter box,2_0,Green,NA,NA,NA,Ftr,FtrPetWC_Remake_2_0
7803,FtrPetWC,kitty litter box,3_0,Light blue,NA,NA,NA,Ftr,FtrPetWC_Remake_3_0
7803,FtrPetWC,kitty litter box,4_0,Pink,NA,NA,NA,Ftr,FtrPetWC_Remake_4_0
7803,FtrPetWC,kitty litter box,5_0,Brown,NA,NA,NA,Ftr,FtrPetWC_Remake_5_0
7803,FtrPetWC,kitty litter box,6_0,Black,NA,NA,NA,Ftr,FtrPetWC_Remake_6_0
7804,FtrKniferack,knife block,0_0,Natural,NA,NA,NA,Ftr,FtrKniferack_Remake_0_0
7804,FtrKniferack,knife block,1_0,Silver,NA,NA,NA,Ftr,FtrKniferack_Remake_1_0
7804,FtrKniferack,knife block,2_0,Black,NA,NA,NA,Ftr,FtrKniferack_Remake_2_0
7805,FtrButtermixer,butter churn,0_0,Dark wood,NA,Lumber type,NA,Ftr,FtrButtermixer_Remake_0_0
7805,FtrButtermixer,butter churn,1_0,Natural wood,NA,Lumber type,NA,Ftr,FtrButtermixer_Remake_1_0
7845,FtrPullupstand,pull-up-bar stand,0_0,Black,NA,NA,NA,Ftr,FtrPullupstand_Remake_0_0
7845,FtrPullupstand,pull-up-bar stand,1_0,Red,NA,NA,NA,Ftr,FtrPullupstand_Remake_1_0
7845,FtrPullupstand,pull-up-bar stand,2_0,Yellow,NA,NA,NA,Ftr,FtrPullupstand_Remake_2_0
7845,FtrPullupstand,pull-up-bar stand,3_0,Blue,NA,NA,NA,Ftr,FtrPullupstand_Remake_3_0
7865,FtrKimonostandRich,elaborate kimono stand,0_0,Cranes,NA,NA,NA,Ftr,FtrKimonostandRich_Remake_0_0
7865,FtrKimonostandRich,elaborate kimono stand,1_0,Tree peonies,NA,NA,NA,Ftr,FtrKimonostandRich_Remake_1_0
7865,FtrKimonostandRich,elaborate kimono stand,2_0,Wisteria,NA,NA,NA,Ftr,FtrKimonostandRich_Remake_2_0
7865,FtrKimonostandRich,elaborate kimono stand,3_0,Balls,NA,NA,NA,Ftr,FtrKimonostandRich_Remake_3_0
7865,FtrKimonostandRich,elaborate kimono stand,4_0,Hawk,NA,NA,NA,Ftr,FtrKimonostandRich_Remake_4_0
7867,FtrSignpostTilt,angled signpost,0_0,Home,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_0_0
7867,FtrSignpostTilt,angled signpost,1_0,Forest,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_1_0
7867,FtrSignpostTilt,angled signpost,2_0,Fishing Spot,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_2_0
7867,FtrSignpostTilt,angled signpost,3_0,Resident Services,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_3_0
7867,FtrSignpostTilt,angled signpost,4_0,Airport,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_4_0
7867,FtrSignpostTilt,angled signpost,5_0,Shop,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_5_0
7867,FtrSignpostTilt,angled signpost,6_0,Tailors,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_6_0
7867,FtrSignpostTilt,angled signpost,7_0,Museum,NA,Navigation,NA,Ftr,FtrSignpostTilt_Remake_7_0
7868,FtrSurfboard,surfboard,0_0,White,NA,NA,NA,Ftr,FtrSurfboard_Remake_0_0
7868,FtrSurfboard,surfboard,1_0,Red,NA,NA,NA,Ftr,FtrSurfboard_Remake_1_0
7868,FtrSurfboard,surfboard,2_0,Hibiscus flowers,NA,NA,NA,Ftr,FtrSurfboard_Remake_2_0
7868,FtrSurfboard,surfboard,3_0,Cool,NA,NA,NA,Ftr,FtrSurfboard_Remake_3_0
7868,FtrSurfboard,surfboard,4_0,Stripes,NA,NA,NA,Ftr,FtrSurfboard_Remake_4_0
7868,FtrSurfboard,surfboard,5_0,Brown,NA,NA,NA,Ftr,FtrSurfboard_Remake_5_0
8031,FtrFountain,fountain,0_0,Gray,NA,Color,NA,Ftr,FtrFountain_Remake_0_0
8031,FtrFountain,fountain,1_0,Brown,NA,Color,NA,Ftr,FtrFountain_Remake_1_0
8031,FtrFountain,fountain,2_0,Black,NA,Color,NA,Ftr,FtrFountain_Remake_2_0
8031,FtrFountain,fountain,3_0,White,NA,Color,NA,Ftr,FtrFountain_Remake_3_0
8096,FtrRecordbox,record box,0_0,Black,None,NA,Sticker,Ftr,FtrRecordbox_Remake_0_0
8096,FtrRecordbox,record box,0_1,Black,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_0_1
8096,FtrRecordbox,record box,0_2,Black,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_0_2
8096,FtrRecordbox,record box,0_3,Black,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_0_3
8096,FtrRecordbox,record box,1_0,White,None,NA,Sticker,Ftr,FtrRecordbox_Remake_1_0
8096,FtrRecordbox,record box,1_1,White,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_1_1
8096,FtrRecordbox,record box,1_2,White,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_1_2
8096,FtrRecordbox,record box,1_3,White,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_1_3
8096,FtrRecordbox,record box,2_0,Red,None,NA,Sticker,Ftr,FtrRecordbox_Remake_2_0
8096,FtrRecordbox,record box,2_1,Red,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_2_1
8096,FtrRecordbox,record box,2_2,Red,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_2_2
8096,FtrRecordbox,record box,2_3,Red,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_2_3
8096,FtrRecordbox,record box,3_0,Yellow,None,NA,Sticker,Ftr,FtrRecordbox_Remake_3_0
8096,FtrRecordbox,record box,3_1,Yellow,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_3_1
8096,FtrRecordbox,record box,3_2,Yellow,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_3_2
8096,FtrRecordbox,record box,3_3,Yellow,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_3_3
8096,FtrRecordbox,record box,4_0,Green,None,NA,Sticker,Ftr,FtrRecordbox_Remake_4_0
8096,FtrRecordbox,record box,4_1,Green,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_4_1
8096,FtrRecordbox,record box,4_2,Green,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_4_2
8096,FtrRecordbox,record box,4_3,Green,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_4_3
8096,FtrRecordbox,record box,5_0,Blue,None,NA,Sticker,Ftr,FtrRecordbox_Remake_5_0
8096,FtrRecordbox,record box,5_1,Blue,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_5_1
8096,FtrRecordbox,record box,5_2,Blue,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_5_2
8096,FtrRecordbox,record box,5_3,Blue,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_5_3
8096,FtrRecordbox,record box,6_0,Gray,None,NA,Sticker,Ftr,FtrRecordbox_Remake_6_0
8096,FtrRecordbox,record box,6_1,Gray,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_6_1
8096,FtrRecordbox,record box,6_2,Gray,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_6_2
8096,FtrRecordbox,record box,6_3,Gray,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_6_3
8096,FtrRecordbox,record box,7_0,Pink,None,NA,Sticker,Ftr,FtrRecordbox_Remake_7_0
8096,FtrRecordbox,record box,7_1,Pink,Logo,NA,Sticker,Ftr,FtrRecordbox_Remake_7_1
8096,FtrRecordbox,record box,7_2,Pink,Sunset,NA,Sticker,Ftr,FtrRecordbox_Remake_7_2
8096,FtrRecordbox,record box,7_3,Pink,Various,NA,Sticker,Ftr,FtrRecordbox_Remake_7_3
8297,FtrEspressomaker,stovetop espresso maker,0_0,Silver,NA,NA,NA,Ftr,FtrEspressomaker_Remake_0_0
8297,FtrEspressomaker,stovetop espresso maker,1_0,Black,NA,NA,NA,Ftr,FtrEspressomaker_Remake_1_0
8297,FtrEspressomaker,stovetop espresso maker,2_0,Red,NA,NA,NA,Ftr,FtrEspressomaker_Remake_2_0
8298,FtrBunkbed,bunk bed,0_0,Silver,White,NA,Bedding,Ftr,FtrBunkbed_Remake_0_0
8298,FtrBunkbed,bunk bed,0_1,Silver,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_0_1
8298,FtrBunkbed,bunk bed,0_2,Silver,Checkered,NA,Bedding,Ftr,FtrBunkbed_Remake_0_2
8298,FtrBunkbed,bunk bed,0_3,Silver,Space,NA,Bedding,Ftr,FtrBunkbed_Remake_0_3
8298,FtrBunkbed,bunk bed,0_4,Silver,Colorful lines,NA,Bedding,Ftr,FtrBunkbed_Remake_0_4
8298,FtrBunkbed,bunk bed,1_0,Black,White,NA,Bedding,Ftr,FtrBunkbed_Remake_1_0
8298,FtrBunkbed,bunk bed,1_1,Black,Striped,NA,Bedding,Ftr,FtrBunkbed_Remake_1_1
